2112-06-24	2112-06-01
2112-07-24	2112-06'-01
2112-08-22	2112-07-01
2112-09-21	2112-08-01
2112-10-21	2112-09-01
2112-11-19	2112-10-01
2112-12-19	2112-11-01
2113-01-18	2112-12-01
2113-02-16	2113-01-01
2113-03-18	2113-02-01
2113-04-16	2113-03-01
2113-05-15	2113-04-01
2113-06-14	2113-05-01
2113-07-13	2113-06-01
2113-08-11	2113-07-01
2113-09-10	2113-08-01
2113-10-10	2113-09-01
2113-11-08	2113-10-01
2113-12-08	2113-11-01
2114-01-07	2113-12-01
2114-02-06	2114-01-01
2114-03-07	2114-02-01
2114-04-06	2114-03-01
2114-05-05	2114-04-01
2114-06-03	2114-05-01
2114-07-03	2114-06-01
2114-08-01	2114-07-01
2114-08-30	2114-08-01
2114-09-29	2114-09-01
2114-10-28	2114-10-01
2114-11-27	2114-11-01
2114-12-27	2114-12-01
2115-01-26	2115-01-01
2115-02-25	2115-02-01
2115-03-26	2115-03-01
2115-04-25	2115-04-01
2115-05-24	2115-04'-01
2115-06-22	2115-05-01
2115-07-22	2115-06-01
2115-08-20	2115-07-01
2115-09-18	2115-08-01
2115-10-18	2115-09-01
2115-11-16	2115-10-01
2115-12-16	2115-11-01
2116-01-15	2115-12-01
2116-02-14	2116-01-01
2116-03-14	2116-02-01
2116-04-13	2116-03-01
2116-05-13	2116-04-01
2116-06-11	2116-05-01
2116-07-10	2116-06-01
2116-08-09	2116-07-01
2116-09-07	2116-08-01
2116-10-06	2116-09-01
2116-11-05	2116-10-01
2116-12-04	2116-11-01
2117-01-03	2116-12-01
2117-02-02	2117-01-01
2117-03-03	2117-02-01
2117-04-02	2117-03-01
2117-05-02	2117-04-01
2117-05-31	2117-05-01
2117-06-30	2117-06-01
2117-07-29	2117-07-01
2117-08-28	2117-08-01
2117-09-26	2117-09-01
2117-10-25	2117-10-01
2117-11-24	2117-11-01
2117-12-23	2117-12-01
2118-01-22	2118-01-01
2118-02-20	2118-02-01
2118-03-22	2118-03-01
2118-04-21	2118-03'-01
2118-05-20	2118-04-01
2118-06-19	2118-05-01
2118-07-19	2118-06-01
2118-08-17	2118-07-01
2118-09-16	2118-08-01
2118-10-15	2118-09-01
2118-11-13	2118-10-01
2118-12-13	2118-11-01
2119-01-11	2118-12-01
2119-02-10	2119-01-01
2119-03-11	2119-02-01
2119-04-10	2119-03-01
2119-05-10	2119-04-01
2119-06-08	2119-05-01
2119-07-08	2119-06-01
2119-08-06	2119-07-01
2119-09-05	2119-08-01
2119-10-04	2119-09-01
2119-11-03	2119-10-01
2119-12-02	2119-11-01
2120-01-01	2119-12-01
2120-01-30	2120-01-01
2120-02-29	2120-02-01
2120-03-29	2120-03-01
2120-04-28	2120-04-01
2120-05-27	2120-05-01
2120-06-26	2120-06-01
2120-07-25	2120-07-01
2120-08-24	2120-07'-01
2120-09-23	2120-08-01
2120-10-22	2120-09-01
2120-11-21	2120-10-01
2120-12-20	2120-11-01
2121-01-19	2120-12-01
2121-02-17	2121-01-01
2121-03-19	2121-02-01
2121-04-17	2121-03-01
2121-05-17	2121-04-01
2121-06-15	2121-05-01
2121-07-15	2121-06-01
2121-08-13	2121-07-01
2121-09-12	2121-08-01
2121-10-11	2121-09-01
2121-11-10	2121-10-01
2121-12-10	2121-11-01
2122-01-08	2121-12-01
2122-02-07	2122-01-01
2122-03-08	2122-02-01
2122-04-07	2122-03-01
2122-05-06	2122-04-01
2122-06-05	2122-05-01
2122-07-04	2122-06-01
2122-08-02	2122-07-01
2122-09-01	2122-08-01
2122-09-30	2122-09-01
2122-10-30	2122-10-01
2122-11-29	2122-11-01
2122-12-29	2122-12-01
2123-01-27	2123-01-01
2123-02-26	2123-02-01
2123-03-28	2123-03-01
2123-04-26	2123-04-01
2123-05-25	2123-05-01
2123-06-24	2123-05'-01
2123-07-23	2123-06-01
2123-08-21	2123-07-01
2123-09-20	2123-08-01
2123-10-19	2123-09-01
2123-11-18	2123-10-01
2123-12-18	2123-11-01
2124-01-17	2123-12-01
2124-02-15	2124-01-01
2124-03-16	2124-02-01
2124-04-14	2124-03-01
2124-05-14	2124-04-01
2124-06-12	2124-05-01
2124-07-12	2124-06-01
2124-08-10	2124-07-01
2124-09-08	2124-08-01
2124-10-08	2124-09-01
2124-11-06	2124-10-01
2124-12-06	2124-11-01
2125-01-05	2124-12-01
2125-02-03	2125-01-01
2125-03-05	2125-02-01
2125-04-04	2125-03-01
2125-05-03	2125-04-01
2125-06-02	2125-05-01
2125-07-01	2125-06-01
2125-07-31	2125-07-01
2125-08-29	2125-08-01
2125-09-27	2125-09-01
2125-10-27	2125-10-01
2125-11-25	2125-11-01
2125-12-25	2125-12-01
2126-01-23	2126-01-01
2126-02-22	2126-02-01
2126-03-24	2126-03-01
2126-04-23	2126-04-01
2126-05-22	2126-04'-01
2126-06-21	2126-05-01
2126-07-20	2126-06-01
2126-08-19	2126-07-01
2126-09-17	2126-08-01
2126-10-16	2126-09-01
2126-11-15	2126-10-01
2126-12-14	2126-11-01
2127-01-13	2126-12-01
2127-02-11	2127-01-01
2127-03-13	2127-02-01
2127-04-12	2127-03-01
2127-05-11	2127-04-01
2127-06-10	2127-05-01
2127-07-10	2127-06-01
2127-08-08	2127-07-01
2127-09-06	2127-08-01
2127-10-06	2127-09-01
2127-11-04	2127-10-01
2127-12-04	2127-11-01
2128-01-02	2127-12-01
2128-02-01	2128-01-01
2128-03-01	2128-02-01
2128-03-31	2128-03-01
2128-04-29	2128-04-01
2128-05-29	2128-05-01
2128-06-28	2128-06-01
2128-07-27	2128-07-01
2128-08-26	2128-08-01
2128-09-24	2128-09-01
2128-10-24	2128-10-01
2128-11-22	2128-11-01
2128-12-22	2128-11'-01
2129-01-20	2128-12-01
2129-02-19	2129-01-01
2129-03-20	2129-02-01
2129-04-19	2129-03-01
2129-05-18	2129-04-01
2129-06-17	2129-05-01
2129-07-16	2129-06-01
2129-08-15	2129-07-01
2129-09-14	2129-08-01
2129-10-13	2129-09-01
2129-11-12	2129-10-01
2129-12-11	2129-11-01
2130-01-10	2129-12-01
2130-02-08	2130-01-01
2130-03-10	2130-02-01
2130-04-08	2130-03-01
2130-05-08	2130-04-01
2130-06-06	2130-05-01
2130-07-05	2130-06-01
2130-08-04	2130-07-01
2130-09-03	2130-08-01
2130-10-02	2130-09-01
2130-11-01	2130-10-01
2130-12-01	2130-11-01
2130-12-30	2130-12-01
2131-01-29	2131-01-01
2131-02-27	2131-02-01
2131-03-29	2131-03-01
2131-04-27	2131-04-01
2131-05-27	2131-05-01
2131-06-25	2131-06-01
2131-07-24	2131-06'-01
2131-08-23	2131-07-01
2131-09-21	2131-08-01
2131-10-21	2131-09-01
2131-11-20	2131-10-01
2131-12-20	2131-11-01
2132-01-18	2131-12-01
2132-02-17	2132-01-01
2132-03-17	2132-02-01
2132-04-16	2132-03-01
2132-05-15	2132-04-01
2132-06-14	2132-05-01
2132-07-13	2132-06-01
2132-08-11	2132-07-01
2132-09-10	2132-08-01
2132-10-09	2132-09-01
2132-11-08	2132-10-01
2132-12-08	2132-11-01
2133-01-06	2132-12-01
2133-02-05	2133-01-01
2133-03-07	2133-02-01
2133-04-05	2133-03-01
2133-05-05	2133-04-01
2133-06-03	2133-05-01
2133-07-03	2133-06-01
2133-08-01	2133-07-01
2133-08-30	2133-08-01
2133-09-29	2133-09-01
2133-10-28	2133-10-01
2133-11-27	2133-11-01
2133-12-26	2133-12-01
2134-01-25	2134-01-01
2134-02-24	2134-02-01
2134-03-26	2134-03-01
2134-04-24	2134-04-01
2134-05-24	2134-05-01
2134-06-22	2134-05'-01
2134-07-22	2134-06-01
2134-08-20	2134-07-01
2134-09-18	2134-08-01
2134-10-18	2134-09-01
2134-11-16	2134-10-01
2134-12-16	2134-11-01
2135-01-14	2134-12-01
2135-02-13	2135-01-01
2135-03-15	2135-02-01
2135-04-13	2135-03-01
2135-05-13	2135-04-01
2135-06-12	2135-05-01
2135-07-11	2135-06-01
2135-08-09	2135-07-01
2135-09-08	2135-08-01
2135-10-07	2135-09-01
2135-11-06	2135-10-01
2135-12-05	2135-11-01
2136-01-04	2135-12-01
2136-02-02	2136-01-01
2136-03-03	2136-02-01
2136-04-01	2136-03-01
2136-05-01	2136-04-01
2136-05-31	2136-05-01
2136-06-29	2136-06-01
2136-07-29	2136-07-01
2136-08-27	2136-08-01
2136-09-26	2136-09-01
2136-10-25	2136-10-01
2136-11-24	2136-11-01
2136-12-23	2136-12-01
2137-01-22	2137-01-01
2137-02-20	2137-02-01
2137-03-22	2137-02'-01
2137-04-20	2137-03-01
2137-05-20	2137-04-01
2137-06-18	2137-05-01
2137-07-18	2137-06-01
2137-08-17	2137-07-01
2137-09-15	2137-08-01
2137-10-15	2137-09-01
2137-11-13	2137-10-01
2137-12-13	2137-11-01
2138-01-11	2137-12-01
2138-02-10	2138-01-01
2138-03-11	2138-02-01
2138-04-10	2138-03-01
2138-05-09	2138-04-01
2138-06-08	2138-05-01
2138-07-07	2138-06-01
2138-08-06	2138-07-01
2138-09-04	2138-08-01
2138-10-04	2138-09-01
2138-11-03	2138-10-01
2138-12-02	2138-11-01
2139-01-01	2138-12-01
2139-01-30	2139-01-01
2139-03-01	2139-02-01
2139-03-30	2139-03-01
2139-04-29	2139-04-01
2139-05-28	2139-05-01
2139-06-26	2139-06-01
2139-07-26	2139-07-01
2139-08-24	2139-07'-01
2139-09-23	2139-08-01
2139-10-23	2139-09-01
2139-11-22	2139-10-01
2139-12-21	2139-11-01
2140-01-20	2139-12-01
2140-02-18	2140-01-01
2140-03-19	2140-02-01
2140-04-17	2140-03-01
2140-05-17	2140-04-01
2140-06-15	2140-05-01
2140-07-14	2140-06-01
2140-08-13	2140-07-01
2140-09-11	2140-08-01
2140-10-11	2140-09-01
2140-11-10	2140-10-01
2140-12-09	2140-11-01
2141-01-08	2140-12-01
2141-02-07	2141-01-01
2141-03-08	2141-02-01
2141-04-07	2141-03-01
2141-05-06	2141-04-01
2141-06-05	2141-05-01
2141-07-04	2141-06-01
2141-08-02	2141-07-01
2141-09-01	2141-08-01
2141-09-30	2141-09-01
2141-10-30	2141-10-01
2141-11-28	2141-11-01
2141-12-28	2141-12-01
2142-01-27	2142-01-01
2142-02-26	2142-02-01
2142-03-27	2142-03-01
2142-04-26	2142-04-01
2142-05-25	2142-05-01
2142-06-24	2142-05'-01
2142-07-23	2142-06-01
2142-08-21	2142-07-01
2142-09-19	2142-08-01
2142-10-19	2142-09-01
2142-11-17	2142-10-01
2142-12-17	2142-11-01
2143-01-16	2142-12-01
2143-02-15	2143-01-01
2143-03-16	2143-02-01
2143-04-15	2143-03-01
2143-05-15	2143-04-01
2143-06-13	2143-05-01
2143-07-13	2143-06-01
2143-08-11	2143-07-01
2143-09-09	2143-08-01
2143-10-08	2143-09-01
2143-11-07	2143-10-01
2143-12-06	2143-11-01
2144-01-05	2143-12-01
2144-02-04	2144-01-01
2144-03-04	2144-02-01
2144-04-03	2144-03-01
2144-05-03	2144-04-01
2144-06-02	2144-05-01
2144-07-01	2144-06-01
2144-07-30	2144-07-01
2144-08-29	2144-08-01
2144-09-27	2144-09-01
2144-10-27	2144-10-01
2144-11-25	2144-11-01
2144-12-24	2144-12-01
2145-01-23	2145-01-01
2145-02-22	2145-02-01
2145-03-23	2145-03-01
2145-04-22	2145-04-01
2145-05-22	2145-04'-01
2145-06-20	2145-05-01
2145-07-20	2145-06-01
2145-08-18	2145-07-01
2145-09-17	2145-08-01
2145-10-16	2145-09-01
2145-11-15	2145-10-01
2145-12-14	2145-11-01
2146-01-13	2145-12-01
2146-02-11	2146-01-01
2146-03-12	2146-02-01
2146-04-11	2146-03-01
2146-05-11	2146-04-01
2146-06-09	2146-05-01
2146-07-09	2146-06-01
2146-08-07	2146-07-01
2146-09-06	2146-08-01
2146-10-06	2146-09-01
2146-11-04	2146-10-01
2146-12-04	2146-11-01
2147-01-02	2146-12-01
2147-02-01	2147-01-01
2147-03-02	2147-02-01
2147-03-31	2147-03-01
2147-04-30	2147-04-01
2147-05-29	2147-05-01
2147-06-28	2147-06-01
2147-07-28	2147-07-01
2147-08-26	2147-08-01
2147-09-25	2147-09-01
2147-10-25	2147-10-01
2147-11-23	2147-11-01
2147-12-23	2147-11'-01
2148-01-21	2147-12-01
2148-02-20	2148-01-01
2148-03-20	2148-02-01
2148-04-19	2148-03-01
2148-05-18	2148-04-01
2148-06-16	2148-05-01
2148-07-16	2148-06-01
2148-08-14	2148-07-01
2148-09-13	2148-08-01
2148-10-13	2148-09-01
2148-11-11	2148-10-01
2148-12-11	2148-11-01
2149-01-10	2148-12-01
2149-02-08	2149-01-01
2149-03-10	2149-02-01
2149-04-08	2149-03-01
2149-05-08	2149-04-01
2149-06-06	2149-05-01
2149-07-05	2149-06-01
2149-08-04	2149-07-01
2149-09-02	2149-08-01
2149-10-02	2149-09-01
2149-10-31	2149-10-01
2149-11-30	2149-11-01
2149-12-30	2149-12-01
2150-01-29	2150-01-01
2150-02-27	2150-02-01
2150-03-29	2150-03-01
2150-04-27	2150-04-01
2150-05-27	2150-05-01
2150-06-25	2150-06-01
2150-07-24	2150-06'-01
2150-08-22	2150-07-01
2150-09-21	2150-08-01
2150-10-20	2150-09-01
2150-11-19	2150-10-01
2150-12-19	2150-11-01
2151-01-18	2150-12-01
2151-02-16	2151-01-01
2151-03-18	2151-02-01
2151-04-17	2151-03-01
2151-05-16	2151-04-01
2151-06-15	2151-05-01
2151-07-14	2151-06-01
2151-08-12	2151-07-01
2151-09-10	2151-08-01
2151-10-10	2151-09-01
2151-11-08	2151-10-01
2151-12-08	2151-11-01
2152-01-07	2151-12-01
2152-02-05	2152-01-01
2152-03-06	2152-02-01
2152-04-05	2152-03-01
2152-05-05	2152-04-01
2152-06-03	2152-05-01
2152-07-03	2152-06-01
2152-08-01	2152-07-01
2152-08-30	2152-08-01
2152-09-28	2152-09-01
2152-10-28	2152-10-01
2152-11-26	2152-11-01
2152-12-26	2152-12-01
2153-01-25	2153-01-01
2153-02-23	2153-02-01
2153-03-25	2153-03-01
2153-04-24	2153-04-01
2153-05-23	2153-05-01
2153-06-22	2153-05'-01
2153-07-21	2153-06-01
2153-08-20	2153-07-01
2153-09-18	2153-08-01
2153-10-18	2153-09-01
2153-11-16	2153-10-01
2153-12-15	2153-11-01
2154-01-14	2153-12-01
2154-02-12	2154-01-01
2154-03-14	2154-02-01
2154-04-13	2154-03-01
2154-05-12	2154-04-01
2154-06-11	2154-05-01
2154-07-11	2154-06-01
2154-08-09	2154-07-01
2154-09-08	2154-08-01
2154-10-07	2154-09-01
2154-11-06	2154-10-01
2154-12-05	2154-11-01
2155-01-03	2154-12-01
2155-02-02	2155-01-01
2155-03-03	2155-02-01
2155-04-02	2155-03-01
2155-05-01	2155-04-01
2155-05-31	2155-05-01
2155-06-30	2155-06-01
2155-07-29	2155-07-01
2155-08-28	2155-08-01
2155-09-27	2155-09-01
2155-10-26	2155-10-01
2155-11-25	2155-11-01
2155-12-24	2155-12-01
2156-01-23	2156-01-01
2156-02-21	2156-02-01
2156-03-21	2156-03-01
2156-04-20	2156-03'-01
2156-05-19	2156-04-01
2156-06-18	2156-05-01
2156-07-17	2156-06-01
2156-08-16	2156-07-01
2156-09-15	2156-08-01
2156-10-14	2156-09-01
2156-11-13	2156-10-01
2156-12-13	2156-11-01
2157-01-11	2156-12-01
2157-02-10	2157-01-01
2157-03-11	2157-02-01
2157-04-09	2157-03-01
2157-05-09	2157-04-01
2157-06-07	2157-05-01
2157-07-07	2157-06-01
2157-08-05	2157-07-01
2157-09-04	2157-08-01
2157-10-03	2157-09-01
2157-11-02	2157-10-01
2157-12-02	2157-11-01
2158-01-01	2157-12-01
2158-01-30	2158-01-01
2158-03-01	2158-02-01
2158-03-30	2158-03-01
2158-04-29	2158-04-01
2158-05-28	2158-05-01
2158-06-26	2158-06-01
2158-07-25	2158-07-01
2158-08-24	2158-07'-01
2158-09-22	2158-08-01
2158-10-22	2158-09-01
2158-11-21	2158-10-01
2158-12-21	2158-11-01
2159-01-19	2158-12-01
2159-02-18	2159-01-01
2159-03-20	2159-02-01
2159-04-18	2159-03-01
2159-05-18	2159-04-01
2159-06-16	2159-05-01
2159-07-15	2159-06-01
2159-08-13	2159-07-01
2159-09-12	2159-08-01
2159-10-11	2159-09-01
2159-11-10	2159-10-01
2159-12-10	2159-11-01
2160-01-08	2159-12-01
2160-02-07	2160-01-01
2160-03-08	2160-02-01
2160-04-07	2160-03-01
2160-05-06	2160-04-01
2160-06-05	2160-05-01
2160-07-04	2160-06-01
2160-08-02	2160-07-01
2160-08-31	2160-08-01
2160-09-30	2160-09-01
2160-10-29	2160-10-01
2160-11-28	2160-11-01
2160-12-27	2160-12-01
2161-01-26	2161-01-01
2161-02-25	2161-02-01
2161-03-27	2161-03-01
2161-04-25	2161-04-01
2161-05-25	2161-05-01
2161-06-23	2161-06-01
2161-07-23	2161-06'-01
2161-08-21	2161-07-01
2161-09-19	2161-08-01
2161-10-19	2161-09-01
2161-11-17	2161-10-01
2161-12-17	2161-11-01
2162-01-15	2161-12-01
2162-02-14	2162-01-01
2162-03-16	2162-02-01
2162-04-14	2162-03-01
2162-05-14	2162-04-01
2162-06-13	2162-05-01
2162-07-12	2162-06-01
2162-08-11	2162-07-01
2162-09-09	2162-08-01
2162-10-09	2162-09-01
2162-11-07	2162-10-01
2162-12-06	2162-11-01
2163-01-05	2162-12-01
2163-02-03	2163-01-01
2163-03-05	2163-02-01
2163-04-04	2163-03-01
2163-05-03	2163-04-01
2163-06-02	2163-05-01
2163-07-01	2163-06-01
2163-07-31	2163-07-01
2163-08-30	2163-08-01
2163-09-28	2163-09-01
2163-10-28	2163-10-01
2163-11-26	2163-11-01
2163-12-25	2163-12-01
2164-01-24	2164-01-01
2164-02-22	2164-02-01
2164-03-23	2164-03-01
2164-04-21	2164-04-01
2164-05-21	2164-04'-01
2164-06-20	2164-05-01
2164-07-19	2164-06-01
2164-08-18	2164-07-01
2164-09-16	2164-08-01
2164-10-16	2164-09-01
2164-11-15	2164-10-01
2164-12-14	2164-11-01
2165-01-13	2164-12-01
2165-02-11	2165-01-01
2165-03-12	2165-02-01
2165-04-11	2165-03-01
2165-05-10	2165-04-01
2165-06-09	2165-05-01
2165-07-08	2165-06-01
2165-08-07	2165-07-01
2165-09-05	2165-08-01
2165-10-05	2165-09-01
2165-11-04	2165-10-01
2165-12-04	2165-11-01
2166-01-02	2165-12-01
2166-02-01	2166-01-01
2166-03-02	2166-02-01
2166-03-31	2166-03-01
2166-04-30	2166-04-01
2166-05-29	2166-05-01
2166-06-28	2166-06-01
2166-07-27	2166-07-01
2166-08-26	2166-08-01
2166-09-24	2166-09-01
2166-10-24	2166-10-01
2166-11-23	2166-10'-01
2166-12-22	2166-11-01
2167-01-21	2166-12-01
2167-02-20	2167-01-01
2167-03-21	2167-02-01
2167-04-20	2167-03-01
2167-05-19	2167-04-01
2167-06-17	2167-05-01
2167-07-16	2167-06-01
2167-08-15	2167-07-01
2167-09-13	2167-08-01
2167-10-13	2167-09-01
2167-11-12	2167-10-01
2167-12-11	2167-11-01
2168-01-10	2167-12-01
2168-02-09	2168-01-01
2168-03-10	2168-02-01
2168-04-08	2168-03-01
2168-05-08	2168-04-01
2168-06-06	2168-05-01
2168-07-05	2168-06-01
2168-08-03	2168-07-01
2168-09-02	2168-08-01
2168-10-01	2168-09-01
2168-10-31	2168-10-01
2168-11-29	2168-11-01
2168-12-29	2168-12-01
2169-01-28	2169-01-01
2169-02-27	2169-02-01
2169-03-28	2169-03-01
2169-04-27	2169-04-01
2169-05-26	2169-05-01
2169-06-25	2169-06-01
2169-07-24	2169-06'-01
2169-08-22	2169-07-01
2169-09-21	2169-08-01
2169-10-20	2169-09-01
2169-11-19	2169-10-01
2169-12-18	2169-11-01
2170-01-17	2169-12-01
2170-02-16	2170-01-01
2170-03-18	2170-02-01
2170-04-16	2170-03-01
2170-05-16	2170-04-01
2170-06-14	2170-05-01
2170-07-14	2170-06-01
2170-08-12	2170-07-01
2170-09-10	2170-08-01
2170-10-10	2170-09-01
2170-11-08	2170-10-01
2170-12-08	2170-11-01
2171-01-06	2170-12-01
2171-02-05	2171-01-01
2171-03-07	2171-02-01
2171-04-05	2171-03-01
2171-05-05	2171-04-01
2171-06-04	2171-05-01
2171-07-03	2171-06-01
2171-08-02	2171-07-01
2171-08-31	2171-08-01
2171-09-29	2171-09-01
2171-10-29	2171-10-01
2171-11-27	2171-11-01
2171-12-27	2171-12-01
2172-01-25	2172-01-01
2172-02-24	2172-02-01
2172-03-24	2172-03-01
2172-04-23	2172-04-01
2172-05-23	2172-05-01
2172-06-21	2172-05'-01
2172-07-21	2172-06-01
2172-08-19	2172-07-01
2172-09-18	2172-08-01
2172-10-18	2172-09-01
2172-11-16	2172-10-01
2172-12-15	2172-11-01
2173-01-14	2172-12-01
2173-02-12	2173-01-01
2173-03-14	2173-02-01
2173-04-12	2173-03-01
2173-05-12	2173-04-01
2173-06-10	2173-05-01
2173-07-10	2173-06-01
2173-08-09	2173-07-01
2173-09-07	2173-08-01
2173-10-07	2173-09-01
2173-11-05	2173-10-01
2173-12-05	2173-11-01
2174-01-03	2173-12-01
2174-02-02	2174-01-01
2174-03-03	2174-02-01
2174-04-02	2174-03-01
2174-05-01	2174-04-01
2174-05-31	2174-05-01
2174-06-29	2174-06-01
2174-07-29	2174-07-01
2174-08-27	2174-08-01
2174-09-26	2174-09-01
2174-10-26	2174-10-01
2174-11-24	2174-11-01
2174-12-24	2174-12-01
2175-01-23	2175-01-01
2175-02-21	2175-02-01
2175-03-22	2175-03-01
2175-04-21	2175-03'-01
2175-05-20	2175-04-01
2175-06-18	2175-05-01
2175-07-18	2175-06-01
2175-08-16	2175-07-01
2175-09-15	2175-08-01
2175-10-15	2175-09-01
2175-11-13	2175-10-01
2175-12-13	2175-11-01
2176-01-12	2175-12-01
2176-02-11	2176-01-01
2176-03-11	2176-02-01
2176-04-10	2176-03-01
2176-05-09	2176-04-01
2176-06-07	2176-05-01
2176-07-06	2176-06-01
2176-08-05	2176-07-01
2176-09-03	2176-08-01
2176-10-03	2176-09-01
2176-11-01	2176-10-01
2176-12-01	2176-11-01
2176-12-31	2176-12-01
2177-01-30	2177-01-01
2177-02-28	2177-02-01
2177-03-30	2177-03-01
2177-04-29	2177-04-01
2177-05-28	2177-05-01
2177-06-26	2177-06-01
2177-07-25	2177-07-01
2177-08-24	2177-07'-01
2177-09-22	2177-08-01
2177-10-22	2177-09-01
2177-11-20	2177-10-01
2177-12-20	2177-11-01
2178-01-19	2177-12-01
2178-02-18	2178-01-01
2178-03-19	2178-02-01
2178-04-18	2178-03-01
2178-05-17	2178-04-01
2178-06-16	2178-05-01
2178-07-15	2178-06-01
2178-08-13	2178-07-01
2178-09-12	2178-08-01
2178-10-11	2178-09-01
2178-11-10	2178-10-01
2178-12-09	2178-11-01
2179-01-08	2178-12-01
2179-02-07	2179-01-01
2179-03-08	2179-02-01
2179-04-07	2179-03-01
2179-05-07	2179-04-01
2179-06-05	2179-05-01
2179-07-05	2179-06-01
2179-08-03	2179-07-01
2179-09-01	2179-08-01
2179-10-01	2179-09-01
2179-10-30	2179-10-01
2179-11-29	2179-11-01
2179-12-28	2179-12-01
2180-01-27	2180-01-01
2180-02-25	2180-02-01
2180-03-26	2180-03-01
2180-04-25	2180-04-01
2180-05-24	2180-05-01
2180-06-23	2180-06-01
2180-07-23	2180-06'-01
2180-08-21	2180-07-01
